1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,subsample,h,r2_train,r2_val,val_loss,train_loss
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,17,0.9998366774623434,0.7950115978694522,19.84416308153179,0.017312063255816395
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,18,0.999841418264345,0.7932091698920262,20.01864941517313,0.01677232372447536
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,19,0.999835449676984,0.7690677078123507,22.355694367748544,0.017363761585990827
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,20,0.9998423664945048,0.7614373731816058,23.094358619995997,0.016595258676901647
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,21,0.9998430921189,0.7400591366877074,25.163906004000186,0.01648520151754378
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,22,0.9998181031014536,0.7393368290453588,25.233829914332787,0.019077373299254026
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,23,0.9998382161404497,0.6976781557849363,29.26665078296708,0.016944801454641813
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,24,0.9998164710161905,0.6533062537193349,33.56212921821429,0.019204270858360465
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,25,0.9998047909490454,0.6685631902262298,32.08516206777725,0.020416369967677997
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,26,0.9997889255002969,0.6888564050913146,30.120651583057995,0.02207180918234032
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,27,0.9998036015927586,0.6827682300153983,30.710025117461466,0.020538427141392458
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,28,0.999795414707654,0.6892408789697118,30.08343210008137,0.021400669288042
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,29,0.999790095032065,0.6794747752777025,31.028852193711646,0.021967777087542564
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,30,0.9997999694976119,0.6876173968459947,30.240595352675907,0.020949642607212302
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,1,0.999921390463709,0.9953073481543193,0.4542781325317806,0.008700932439803005
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,2,0.9999197423687363,0.9794301765792398,1.9912879278892999,0.008852610187273489
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,3,0.9999117271891587,0.9665294328635163,3.240160837317742,0.009703664045910236
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,4,0.999906071372533,0.943581968521077,5.461619319778587,0.010290779370945188
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,5,0.9999057283055948,0.9342744272144796,6.3626476982455005,0.010294120343166752
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,6,0.9999084362782178,0.9104073285337979,8.67313255290002,0.009965750666179279
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,7,0.9999065011589804,0.8963764543198599,10.03140918310918,0.010144077359853513
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,8,0.9999024621447626,0.8891381218487099,10.732125167540218,0.010550096528352518
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,9,0.9998965250547707,0.8608601240737005,13.46961272114876,0.011159171868739597
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,10,0.9998980838659356,0.852578096056727,14.271364980820366,0.01096135227427599
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,11,0.9998848593605871,0.8218890673025726,17.24225545599668,0.012353332582821685
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,12,0.999890433065824,0.8245745722129172,16.982281736297207,0.01172885295795253
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,13,0.9999026748849867,0.8206259247061288,17.364535582182047,0.010397410640095103
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,14,0.9998956369619214,0.7888276058946613,20.44281229274169,0.011127865729664494
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,15,0.9998992239907539,0.7920958971939089,20.126421195166735,0.010725446011028506
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,16,0.9999032764433801,0.7619449582700205,23.045221199695312,0.010273767139388282
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,17,0.9998973091479733,0.7752531967754804,21.756900238677808,0.010885151257073698
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,18,0.9998999799498308,0.7615303921351673,23.085353801845486,0.010578574218831032
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,19,0.9998969174892907,0.7178512647320023,27.313767304456224,0.01087752431497825
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,20,0.9998932703840061,0.7331668291270961,25.831124606707967,0.011236225321135121
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,21,0.9998953256965001,0.7439941495988415,24.782972072495376,0.0109973888807073
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,22,0.9998762911380192,0.7231432413448644,26.80147077529744,0.012974603521499017
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,23,0.999881042332799,0.6926911568162937,29.749423563244434,0.012459302540025646
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,24,0.9999029160499479,0.7039055596978173,28.663799023855955,0.010158757674691623
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,25,0.9998894079244859,0.6992500069400158,29.11448573198323,0.01156651660436948
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,26,0.9998930037767432,0.7257496795255461,26.54915121096208,0.011188467703474808
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,27,0.9998606342298971,0.6935642636769603,29.664901342715872,0.014574220613422235
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,28,0.9998774390240056,0.6637820110753143,32.54801019872839,0.012820505740167153
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,29,0.9998887784578031,0.6547305256181339,33.42425076490447,0.011639981989710394
21,81,41,,1,81,,,,0,21,61,0.9,0.1,0.27,16,8.0,90,81,0.66,30,0.9998677977678571,0.6621264504714369,32.708278849409325,0.0138458359210436
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,1,0.9993259712679811,0.9968487600472931,0.30505979304494063,0.07460517815639914
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,2,0.9979195151873848,0.9899450636261123,0.9733809088905402,0.22948248978437402
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,3,0.9964972757933114,0.9809750414807624,1.841735315516504,0.38504788307076715
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,4,0.9938902380330635,0.9655653113108714,3.333493850904137,0.669382850641299
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,5,0.9923859338147107,0.9482357500325951,5.011104079401384,0.8314278650300786
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,6,0.9910786729140489,0.931094603269583,6.670474601022682,0.9709928738095
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,7,0.9901068060714788,0.914911989965229,8.237053071605864,1.0733536742556005
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,8,0.9893520066109901,0.8937045854056838,10.290062852850076,1.151730861970923
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,9,0.9890495327977674,0.8786669765894489,11.745797707135157,1.1809442883185046
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,10,0.988790268596441,0.8637539598296928,13.189471268870365,1.2056365357887997
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,11,0.9890855526701317,0.8468534316026052,14.825548406974853,1.1710009472840732
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,12,0.9893634597882978,0.8368668731317318,15.792309905964709,1.1386137347239333
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,13,0.9908556499199382,0.828233157375656,16.628107744683646,0.9769067604633895
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,14,0.990865617896523,0.8175118251866735,17.66599994833109,0.9739672152358726
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,15,0.9911009392868079,0.8083233213962014,18.555504748594256,0.9471142580679837
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,16,0.9911817146784161,0.8006972564844428,19.293755665262754,0.9366592082492979
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,17,0.9923843102405489,0.7893327279537912,20.393913309124713,0.8072572514732709
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,18,0.9922771970024922,0.7819938451395932,21.1043631974479,0.8167986773486104
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,19,0.9929248352797015,0.7757861563345383,21.70530641046176,0.7465890745951237
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,20,0.9931069469886815,0.7458234536258617,24.6058839686778,0.7256832704255628
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,21,0.9923625014188867,0.7420043156650853,24.975600478181846,0.802417968536576
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,22,0.9931963049653066,0.7218245269253877,26.929130602517308,0.7135725294287594
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,23,0.9929190680361507,0.7085633458748123,28.212896106742,0.7416375562721109
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,24,0.993550764738716,0.6842255503103503,30.56894737211353,0.67484087916899
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,25,0.9943939990945939,0.6947932984715315,29.545923065687234,0.5863159928507016
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,26,0.9940230114722137,0.6740964848035622,31.54950444603135,0.6250065756683016
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,27,0.9944124167004047,0.6832072299051475,30.667527174580723,0.5843233359531345
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,28,0.9950053545225547,0.6744928027803102,31.51113838004426,0.5224654951882882
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,29,0.9951173019759705,0.6657694628118777,32.35561240467213,0.5110027782232491
21,21,21,41,81,81,,,,0,,41,0.79,0.12,0.08,5,7.0,90,21,0.99,30,0.9956069276798363,0.6601327000540096,32.90128639528064,0.4600963050948982
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,1,0.999920987462785,0.9975208709162157,0.23999524523077556,0.00874553878119187
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,2,0.9999097859643887,0.9909005173054345,0.8808869998095626,0.009950825586445155
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,3,0.9998941983047329,0.9804158271236728,1.8958707728608295,0.011630581337247922
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,4,0.9998856260057251,0.9661876893660839,3.2732437513978465,0.01253076482214129
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,5,0.9998654418434342,0.9494009550295099,4.89830492714755,0.014693253002176023
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,6,0.9998603784552166,0.9312556186490901,6.654887302344477,0.01519634060143774
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,7,0.9998562044212824,0.9170581052720164,8.029295648761344,0.015600979205839773
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,8,0.9998573051940343,0.9072023206025405,8.983397423519227,0.015434458481469073
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,9,0.9998447622114762,0.8905655237805503,10.593943707399394,0.016741493883558972
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,10,0.9998426569599386,0.8754668020762849,12.055594672566137,0.016922663971242223
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,11,0.9998439040315508,0.864637509379862,13.103938130497955,0.01674739191063809
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,12,0.999829383560342,0.8626043223483886,13.300763387968477,0.01826404241396414
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,13,0.9998069298763439,0.8472843731053049,14.78383056650538,0.02062601577933938
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,14,0.9998144769296896,0.8411994224619604,15.372891955611182,0.019781676100832268
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,15,0.9998063258298282,0.8339068119160301,16.07886239813104,0.020612463933111294
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,16,0.9998118539796608,0.8207014406858407,17.35722516168466,0.019984463647922463
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,17,0.9998212384335533,0.8177486365464001,17.64307512335012,0.018948588421651945
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,18,0.9998082139187824,0.8098827560731618,18.40454169057263,0.02028416593340031
21,81,21,1,81,1,,,,0,21,61,0.91,0.08,0.11,17,8.0,70,1,0.92,19,0.9998003300108137,0.8132478400361735,18.078780456029605,0.021069676586242602
