date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2018-08-15,Sesame - Wholesale,90 KG,pulses and nuts,55000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2019-08-15,Sesame - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-03-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-04-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-05-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-06-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-07-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,156,14,17,5,2259_156_14_17,
2020-09-15,Fish (dry) - Retail,KG,"meat, fish and eggs",2100.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,171,15,5,2,2259_171_15_5,
2020-10-15,Fish (dry) - Retail,KG,"meat, fish and eggs",2100.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,171,15,5,2,2259_171_15_5,
2020-09-15,Oil (cotton) - Retail,L,oil and fats,1100.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,172,15,15,6,2259_172_15_15,
2020-10-15,Oil (cotton) - Retail,L,oil and fats,1100.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,172,15,15,6,2259_172_15_15,
2018-08-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2019-08-15,Onions - Wholesale,90 KG,vegetables and fruits,28000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-03-15,Onions - Wholesale,90 KG,vegetables and fruits,50000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-04-15,Onions - Wholesale,90 KG,vegetables and fruits,30000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-05-15,Onions - Wholesale,90 KG,vegetables and fruits,25000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-06-15,Onions - Wholesale,90 KG,vegetables and fruits,40000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-07-15,Onions - Wholesale,90 KG,vegetables and fruits,45000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-08-15,Onions - Wholesale,90 KG,vegetables and fruits,45000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-09-15,Onions - Wholesale,90 KG,vegetables and fruits,70000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-10-15,Onions - Wholesale,90 KG,vegetables and fruits,70000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-11-15,Onions - Wholesale,90 KG,vegetables and fruits,75133.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,14,17,4,2259_173_14_17,
2020-09-15,Onions - Retail,KG,vegetables and fruits,783.33,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,15,5,4,2259_173_15_5,
2020-10-15,Onions - Retail,KG,vegetables and fruits,733.33,XAF,Cameroon,Adamaoua,815,Meiganga,2259,173,15,5,4,2259_173_15_5,
2020-09-15,Salt - Retail,KG,miscellaneous food,250.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,185,15,5,7,2259_185_15_5,
2020-10-15,Salt - Retail,KG,miscellaneous food,300.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,185,15,5,7,2259_185_15_5,
2020-09-15,"Rice (long grain, imported) - Retail",KG,cereals and tubers,400.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,225,15,5,1,2259_225_15_5,
2020-10-15,"Rice (long grain, imported) - Retail",KG,cereals and tubers,400.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,225,15,5,1,2259_225_15_5,
2020-09-15,Milk (powder) - Retail,KG,milk and dairy,2700.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,238,15,5,3,2259_238_15_5,
2020-10-15,Milk (powder) - Retail,KG,milk and dairy,2700.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,238,15,5,3,2259_238_15_5,
2020-08-15,Soybeans - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,14,17,5,2259_248_14_17,
2020-09-15,Soybeans - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,14,17,5,2259_248_14_17,
2020-10-15,Soybeans - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,14,17,5,2259_248_14_17,
2020-11-15,Soybeans - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,14,17,5,2259_248_14_17,
2020-09-15,Soybeans - Retail,KG,pulses and nuts,500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,15,5,5,2259_248_15_5,
2020-10-15,Soybeans - Retail,KG,pulses and nuts,500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,248,15,5,5,2259_248_15_5,
2020-05-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,282,14,17,1,2259_282_14_17,
2018-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,21000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2019-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-03-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-04-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,16500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-05-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-06-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-07-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,24000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,23833.3333,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-09-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,20333.33,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-10-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,22000.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-11-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,16500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,14,17,1,2259_302_14_17,
2020-09-15,Cassava (cossette) - Retail,KG,cereals and tubers,300.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,15,5,1,2259_302_15_5,
2020-10-15,Cassava (cossette) - Retail,KG,cereals and tubers,250.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,302,15,5,1,2259_302_15_5,
2020-09-15,Cassava meal (gari) - Retail,KG,cereals and tubers,600.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,403,15,5,1,2259_403_15_5,
2020-10-15,Cassava meal (gari) - Retail,KG,cereals and tubers,600.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,403,15,5,1,2259_403_15_5,
2020-09-15,Fish (frozen) - Retail,KG,"meat, fish and eggs",1433.33,XAF,Cameroon,Adamaoua,815,Meiganga,2259,486,15,5,2,2259_486_15_5,
2020-10-15,Fish (frozen) - Retail,KG,"meat, fish and eggs",1600.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,486,15,5,2,2259_486_15_5,
2020-10-15,Taro - Retail,KG,cereals and tubers,500.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,598,15,5,1,2259_598_15_5,
2020-09-15,Cocoyam (macabo) - Retail,KG,cereals and tubers,400.0,XAF,Cameroon,Adamaoua,815,Meiganga,2259,866,15,5,1,2259_866_15_5,
2020-10-15,Cocoyam (macabo) - Retail,KG,cereals and tubers,416.67,XAF,Cameroon,Adamaoua,815,Meiganga,2259,866,15,5,1,2259_866_15_5,
2018-01-15,Maize - Wholesale,90 KG,cereals and tubers,13500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2018-02-15,Maize - Wholesale,90 KG,cereals and tubers,13500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2018-05-15,Maize - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2018-06-15,Maize - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2018-08-15,Maize - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2019-08-15,Maize - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-03-15,Maize - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-04-15,Maize - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-05-15,Maize - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-06-15,Maize - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-07-15,Maize - Wholesale,90 KG,cereals and tubers,21100.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-08-15,Maize - Wholesale,90 KG,cereals and tubers,17000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-09-15,Maize - Wholesale,90 KG,cereals and tubers,16666.67,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-10-15,Maize - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-11-15,Maize - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,14,17,1,2260_51_14_17,
2020-09-15,Maize - Retail,KG,cereals and tubers,183.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,15,5,1,2260_51_15_5,
2020-10-15,Maize - Retail,KG,cereals and tubers,150.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,51,15,5,1,2260_51_15_5,
2020-09-15,Oil (palm) - Retail,L,oil and fats,1000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,62,15,15,6,2260_62_15_15,
2020-10-15,Oil (palm) - Retail,L,oil and fats,1000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,62,15,15,6,2260_62_15_15,
2018-01-15,Cassava - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,68,14,17,1,2260_68_14_17,
2018-02-15,Cassava - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,68,14,17,1,2260_68_14_17,
2020-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",100.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,92,15,69,2,2260_92_15_69,
2020-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",100.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,92,15,69,2,2260_92_15_69,
2020-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",4750.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,94,15,5,2,2260_94_15_5,
2020-10-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",4750.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,94,15,5,2,2260_94_15_5,
2020-09-15,Sugar - Retail,KG,miscellaneous food,866.67,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,97,15,5,7,2260_97_15_5,
2020-10-15,Sugar - Retail,KG,miscellaneous food,866.67,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,97,15,5,7,2260_97_15_5,
2020-09-15,Tomatoes - Retail,KG,vegetables and fruits,683.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,114,15,5,4,2260_114_15_5,
2020-10-15,Tomatoes - Retail,KG,vegetables and fruits,683.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,114,15,5,4,2260_114_15_5,
2018-01-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2018-02-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2018-05-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,60000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2018-08-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2019-08-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-03-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-04-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-05-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-06-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-07-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,49000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-08-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,60000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-09-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,60000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-10-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-11-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,14,17,5,2260_119_14_17,
2020-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,616.67,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,15,5,5,2260_119_15_5,
2020-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,400.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,119,15,5,5,2260_119_15_5,
2018-01-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2018-02-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2018-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2018-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2019-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-03-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-04-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-06-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,42000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-07-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,50000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25333.3333,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25333.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-10-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25333.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-11-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25833.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,14,17,5,2260_120_14_17,
2020-09-15,Beans (niebe) - Retail,KG,pulses and nuts,400.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,15,5,5,2260_120_15_5,
2020-10-15,Beans (niebe) - Retail,KG,pulses and nuts,400.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,120,15,5,5,2260_120_15_5,
2020-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,141,15,5,2,2260_141_15_5,
2020-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,141,15,5,2,2260_141_15_5,
2020-09-15,Fish (dry) - Retail,KG,"meat, fish and eggs",2550.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,171,15,5,2,2260_171_15_5,
2020-10-15,Fish (dry) - Retail,KG,"meat, fish and eggs",2550.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,171,15,5,2,2260_171_15_5,
2020-09-15,Oil (cotton) - Retail,L,oil and fats,1200.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,172,15,15,6,2260_172_15_15,
2020-10-15,Oil (cotton) - Retail,L,oil and fats,1200.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,172,15,15,6,2260_172_15_15,
2019-08-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-03-15,Onions - Wholesale,90 KG,vegetables and fruits,60000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-04-15,Onions - Wholesale,90 KG,vegetables and fruits,50000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-05-15,Onions - Wholesale,90 KG,vegetables and fruits,50000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-06-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-07-15,Onions - Wholesale,90 KG,vegetables and fruits,61000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-08-15,Onions - Wholesale,90 KG,vegetables and fruits,70000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-09-15,Onions - Wholesale,90 KG,vegetables and fruits,70000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-10-15,Onions - Wholesale,90 KG,vegetables and fruits,75000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-11-15,Onions - Wholesale,90 KG,vegetables and fruits,75000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,14,17,4,2260_173_14_17,
2020-09-15,Onions - Retail,KG,vegetables and fruits,783.33,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,15,5,4,2260_173_15_5,
2020-10-15,Onions - Retail,KG,vegetables and fruits,840.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,173,15,5,4,2260_173_15_5,
2020-09-15,Salt - Retail,KG,miscellaneous food,300.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,185,15,5,7,2260_185_15_5,
2020-10-15,Salt - Retail,KG,miscellaneous food,300.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,185,15,5,7,2260_185_15_5,
2020-09-15,"Rice (long grain, imported) - Retail",KG,cereals and tubers,500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,225,15,5,1,2260_225_15_5,
2020-10-15,"Rice (long grain, imported) - Retail",KG,cereals and tubers,500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,225,15,5,1,2260_225_15_5,
2020-09-15,Milk (powder) - Retail,KG,milk and dairy,2700.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,238,15,5,3,2260_238_15_5,
2020-10-15,Milk (powder) - Retail,KG,milk and dairy,2700.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,238,15,5,3,2260_238_15_5,
2020-04-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,282,14,17,1,2260_282_14_17,
2020-05-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,282,14,17,1,2260_282_14_17,
2020-06-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,282,14,17,1,2260_282_14_17,
2018-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2019-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-03-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-04-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-05-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-06-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-07-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,21500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-09-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-10-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,18166.67,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-11-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,17000.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,14,17,1,2260_302_14_17,
2020-09-15,Cassava (cossette) - Retail,KG,cereals and tubers,200.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,15,5,1,2260_302_15_5,
2020-10-15,Cassava (cossette) - Retail,KG,cereals and tubers,200.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,302,15,5,1,2260_302_15_5,
2020-09-15,Fish (frozen) - Retail,KG,"meat, fish and eggs",1500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,486,15,5,2,2260_486_15_5,
2020-10-15,Fish (frozen) - Retail,KG,"meat, fish and eggs",1500.0,XAF,Cameroon,Adamaoua,815,Ngaoui,2260,486,15,5,2,2260_486_15_5,
2018-01-15,Maize - Wholesale,90 KG,cereals and tubers,17500.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
2018-02-15,Maize - Wholesale,90 KG,cereals and tubers,17500.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
2018-06-15,Maize - Wholesale,90 KG,cereals and tubers,40000.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
2018-08-15,Maize - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
2019-08-15,Maize - Wholesale,90 KG,cereals and tubers,16000.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
2020-03-15,Maize - Wholesale,90 KG,cereals and tubers,10000.0,XAF,Cameroon,Adamaoua,815,Yamba,2261,51,14,17,1,2261_51_14_17,
