,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
2018-04-13,2083.280211335075,3144.0803278021062,2652.5291029209934,3417.902315364153,2415.474397848143,3139.348014871106,2393.4554137111772,2371.486366919167,2327.4540055715197,2569.5150638735554,2399.8710231298514,3591.4929383252097,2242.8232352146088,2655.1837816576226,2086.9817016122697,1550.7225803340305,2144.4344041734203,4450.714904468681,2436.7879406025504,2780.897435081354,2165.366105473919
2018-04-14,2041.0946255601812,3145.002277956726,2653.979563275554,3434.5748464026537,2416.2196863970275,3142.764585971459,2417.512950344683,2371.964757515029,2332.577602087016,2573.9466801359167,2393.051320866036,3583.930652344672,2240.9173186294593,2661.603591159276,2078.716049041508,1536.2404673107483,2151.653257933536,4433.481988245244,2433.654285075736,2781.9890138462542,2165.1302479686356
2018-04-15,1997.0306780089502,3145.952488450627,2655.306849645527,3451.957425767093,2416.8985183363006,3146.2537188709225,2442.5582650069773,2372.013078475814,2338.593379519168,2578.5038928913596,2385.903612216164,3575.930364038556,2238.0522952063975,2667.9142947368778,2069.8830815122556,1524.0827702778533,2158.930392483224,4412.25438383612,2430.578696157257,2783.012777261134,2164.898536295956
2018-04-16,1953.4978334256807,3146.9183064545964,2656.6045830662683,3469.139325368098,2417.4024851390395,3149.7631361740746,2467.5046490596847,2371.49001334221,2345.059120561944,2583.0241927364455,2378.6889296587656,3567.6339314030656,2235.0737381539866,2673.756765430046,2061.001470718768,1515.0221152869326,2166.0442833325314,4388.288380671207,2427.5260849660563,2784.0703424442727,2164.8056630308047
2018-04-17,1912.905556554676,3147.88707913942,2657.9663845731384,3485.209817116304,2417.6231782783193,3153.240560485489,2491.2653938644335,2370.2542456549077,2351.5326079093093,2587.345070267735,2371.668305672359,3559.1832124344114,2232.8272206807947,2678.771876278397,2052.589888355298,1509.8311283895746,2172.7734059915083,4362.840268180394,2424.4613626210817,2785.2633265139557,2164.9863207481053
2018-04-18,1875.2538473959344,3148.8588065051,2659.392254166134,3500.1689010117075,2417.560597754143,3156.6859918051646,2513.840499421224,2368.305775413906,2358.0138415612664,2591.466525485229,2364.841740256946,3550.5782071325903,2231.312742786819,2682.9596272819304,2044.648334421848,1508.5098095857784,2179.1177604601544,4335.910046363678,2421.384529122331,2786.5917294701803,2165.4405094478593
2018-04-19,1840.5427059494568,3149.833488551635,2660.8821918452577,3514.0165770543113,2417.214743566508,3160.0994301331016,2535.229965730054,2365.6446026192043,2364.5028215178145,2595.3885583889255,2358.2092334125286,3541.818915497603,2230.5303044720617,2686.320018440646,2037.1768089184156,1511.0581588755454,2185.077346738469,4307.497715221063,2418.2955844698045,2788.055551312949,2166.1682291300644
2018-04-20,1808.7721322152436,3150.811125279026,2662.436197610508,3526.7528452441134,2416.5856157154144,3163.4808754693013,2555.4337927909264,2362.2707272708035,2370.999547778954,2599.1111689788268,2351.7707851391033,3532.905337529451,2230.4799057365226,2688.8530497545444,2030.1753118450024,1517.476176258874,2190.6521648264534,4277.603274752548,2415.194528663504,2789.6547920422604,2167.169479794722
2018-04-21,1779.9421261932935,3151.7917166872744,2664.054271461886,3538.377705581116,2415.673214200863,3166.8303278137637,2574.4519806038393,2358.1841493687034,2377.5040203446847,2602.6343572549313,2345.5263954366733,3523.837473228133,2231.1615465802006,2690.558721223626,2023.6438432016082,1527.7638617357657,2195.8422147241063,4246.226724958129,2412.0813617034287,2791.389451658116,2168.4442614418344
2018-04-22,1754.052687883608,3152.7752627763775,2665.736413399391,3548.8911580653157,2414.4775390228538,3170.147787166488,2592.2845291687936,2353.3848689129045,2384.016239215006,2605.95812321724,2339.476064305237,3514.615322593648,2232.575227003096,2691.4370328478894,2017.5824029882326,1541.9212153062192,2200.6474964314284,4213.368065837813,2408.956083589577,2793.2595301605124,2169.992574071396
2018-04-23,1731.1038172861856,3153.7617635463353,2667.4826234230227,3558.2932026967173,2412.9985901813857,3173.4332535274734,2608.9314384857894,2347.8728859034054,2390.5362043899186,2609.0824668657524,2333.6197917447944,3505.2388856259995,2234.720947005209,2691.487984627336,2011.9909912048763,1559.9482369702357,2205.0680099484193,4179.027297391595,2405.8186943219503,2795.2650275494534,2171.8144176834126
2018-04-24,1711.0955144010277,3154.7512189971494,2669.2929015327804,3566.5838394753164,2411.2363676764603,3176.6867268967217,2624.392708554825,2341.6482003402084,2397.0639158694225,2612.007388200469,2327.957577755345,3495.708162325183,2237.5987065865397,2690.711576561964,2006.8696078515384,1581.8449267278138,2209.103755275081,4143.204419619478,2402.6691939005477,2797.4059438249365,2173.909792277881
2018-04-25,1694.0277792281327,3155.7436291288186,2671.167247728666,3573.7630684011156,2409.1908715080754,3179.908207274232,2638.668339375902,2334.7108122233108,2403.599373653517,2614.732887221389,2322.4894223368897,3486.023152691202,2241.208505747088,2689.107808651776,2002.2182529282186,1607.6112845789546,2212.7547324114103,4105.899432521459,2399.507582325371,2799.682278986963,2176.278697854801
2018-04-26,1679.9006117675024,3156.7389939413433,2673.1056620106788,3579.8308894741112,2406.8621016762345,3183.097694660004,2651.7583309490205,2327.060721552714,2410.1425777422023,2617.258963928513,2317.2153254894283,3476.1838567240547,2245.550344486854,2686.6766808967695,1998.0369264349185,1637.2473105236581,2216.0209413574084,4067.1123360975403,2396.3338595964187,2802.0940330355315,2178.921134414174
2018-04-27,1668.714012019136,3157.737313434725,2675.108144378819,3584.78730269431,2404.250058180934,3186.255189054038,2663.66268327418,2318.697928328417,2416.6935281354795,2619.5856183218425,2312.1352872129614,3466.1902744237423,2250.6242228058377,2683.418193296947,1994.3256283716373,1670.753004561924,2218.9023821130763,4026.84313034772,2393.148025713691,2804.6412059706436,2181.837101955999
2018-04-28,1660.4679799830326,3158.73858760896,2677.1746948330856,3588.6323080617044,2401.354741022176,3189.380690456335,2674.3813963513808,2309.622432550422,2423.252224833347,2621.712850401373,2307.249307507488,3456.042405790263,2256.4301407040393,2679.332345852305,1991.0843587383736,1708.1283666937518,2221.399054678413,3985.0918152719983,2389.950080677188,2807.323797792299,2185.0266004802775
2018-04-29,1655.162515659194,3159.742816464052,2679.3053133734784,3591.3659055762996,2398.1761501999595,3192.4741988668934,2683.9144701806213,2299.8342342187275,2429.818667835806,2623.6406601671083,2302.557386373008,3445.7402508236196,2262.9680981814586,2674.4191385628474,1988.3131175351295,1749.3733969191421,2223.510959053419,3941.858390870377,2386.74002448691,2810.1418085004966,2188.4896299870074
2018-04-30,1652.797619047619,3160.75,2681.5,3592.9880952380954,2394.714285714286,3195.535714285714,2692.2619047619046,2289.3333333333335,2436.3928571428573,2625.3690476190477,2298.059523809524,3435.2838095238085,2270.2380952380954,2668.6785714285716,1986.0119047619048,1794.4880952380952,2225.2380952380954,3897.1428571428573,2383.5178571428573,2813.095238095238,2192.2261904761904
2018-05-01,1653.3732901483077,3161.760138216803,2683.758754712647,3593.4988770470877,2390.9691475651534,3198.5652367127964,2699.423700095228,2278.11972989424,2442.974792754498,2626.8980127571913,2293.755719817032,3424.6730818908322,2278.2401318739494,2662.1106444494785,1984.1807204186978,1843.4724616506098,2226.5804632324384,3850.9452140894336,2380.2835786450282,2816.184086576521,2196.236281947825
2018-05-02,1656.88952896126,3162.773231114461,2686.081577511422,3592.89825100328,2386.9407357525624,3201.5627661481403,2705.399856180592,2266.1934239014463,2449.56447467073,2628.227555581537,2289.6459743955347,3413.9080679246913,2286.97420808902,2654.7153576255673,1982.8195645055105,1896.3264961566874,2227.538063036452,3803.265461710111,2377.0371889934236,2819.408353944348,2200.5199044019128
2018-05-03,1663.3463354864766,3163.789278692976,2688.468468396324,3591.1862171066737,2382.6290502765137,3204.5283025917474,2710.1903730179984,2253.554415354954,2456.1619028915534,2629.357676092089,2285.7302875450305,3402.9887676253834,2296.4403238833106,2646.4927109568384,1981.9284370223413,1953.0501987563275,2228.110894650136,3754.103600004889,2373.778688188045,2822.768040198718,2205.0770578384536
2018-05-04,1672.7437097239565,3164.808280952346,2690.919427367353,3588.362775357263,2378.0340911370067,3207.4618460436163,2713.7952506074444,2240.202704254764,2462.767077416968,2630.2883742888434,2282.0086592655202,3391.9151809929103,2306.638479256817,2637.4427044432937,1981.5073379691908,2013.6435694495297,2228.298958073487,3703.4596289737638,2370.5080762288912,2826.263145339631,2209.907742257446
2018-05-05,1685.0816516737004,3165.8302378925714,2693.434454424508,3584.427925755054,2373.1558583340425,3210.363396503748,2716.2144889489327,2226.138290600871,2469.379998246973,2631.0196501718005,2278.481089557004,3380.6873080272712,2317.5686742095413,2627.56533808493,1981.556267346059,2078.106608236294,2228.1022533065075,3651.3335486167393,2367.2253531159613,2829.8936693670867,2215.0119576588904
2018-05-06,1700.3601613357084,3166.8551495136526,2696.0135495677914,3579.381668300044,2367.994351867619,3213.2329539721404,2717.448088042462,2211.3611743932815,2476.0006653815703,2631.551503740963,2275.147578419482,3369.305148728467,2329.2309087414856,2616.8606118817497,1982.0752251529466,2146.439315116622,2227.520780349198,3597.7253589338166,2363.9305188492567,2833.6596122810856,2220.389704042788
2018-05-07,1718.5792387099798,3167.8830158155897,2698.656712797201,3573.224002992232,2362.549571737738,3216.0705184487942,2717.496047888032,2195.8713556319917,2482.6290788207575,2631.8839349963296,2272.0081258529544,3357.768703096497,2341.6251828526442,2605.3285258337514,1983.0642113898523,2218.6416900905106,2226.5545392015565,3542.6350599249904,2360.6235734287757,2837.5609740816267,2226.0409814091377
2018-05-08,1739.738883796516,3168.913836798381,2701.363944112739,3565.95492983162,2356.8215179444,3218.876089933712,2716.358368485643,2179.6688343170026,2489.2652385645365,2632.0169439378988,2269.0627318574197,3346.07797113136,2354.7514965430228,2592.969079940936,1984.523226056777,2294.713733157963,2225.203529863585,3486.062651590264,2357.304516854521,2841.5977547687107,2231.9657897579405
2018-05-09,1763.8390965953156,3169.9476124620296,2704.1352435144017,3557.5744488182063,2350.810190487602,3221.6496684268905,2714.0350498352955,2162.7536104483142,2495.909144612906,2631.9505305656726,2266.311396432879,3334.232952833058,2368.6098498126175,2579.782274203303,1986.4522691537209,2374.6554443189775,2223.4677523352825,3428.008133929638,2353.9733491264906,2845.769954342338,2238.1641290891953
2018-05-10,1790.8798771063784,3170.9843428065324,2706.970611002193,3548.082559951992,2344.5155893673464,3224.3912539283324,2710.526091936988,2145.1256840259266,2502.560796965867,2631.68469487965,2263.7541195793324,3322.23364820159,2383.2002426614304,2565.768108620852,1988.8513406806826,2458.466823573554,2221.347206616649,3368.4715069431104,2350.6300702446847,2850.0775728025083,2244.6359994029012
2018-05-11,1820.861225329706,3172.024027831892,2709.870046576111,3537.479263232978,2337.9377145836334,3227.100846438035,2705.8314947907234,2126.78505504984,2509.2201956234194,2631.219436879832,2261.39090129678,3310.0800572369576,2398.5226750894617,2550.9265831935854,1991.7204406376643,2546.147870921693,2218.841892707685,3307.4527706306835,2347.274680209105,2854.5206101492226,2251.3814006990615
2018-05-12,1853.7831412652972,3173.066667538107,2712.833550236156,3525.7645586611625,2331.0765661364617,3229.778445956,2699.951258396498,2107.7317235200535,2515.8873405855625,2630.5547565662164,2259.2217415852215,3297.7721799391584,2414.5771470967084,2535.2576979215,1995.059569024664,2637.698586363395,2215.9518106083897,3244.951924992355,2343.9071790197477,2859.0990663824787,2258.400332977674
2018-05-13,1889.645624913151,3174.112261925177,2715.861121982329,3512.9384462365456,2323.932144025832,3232.424052482227,2692.8853827543144,2087.9656894365676,2522.5622318522974,2629.690653938805,2257.246640444657,3285.310016308193,2431.3636586831744,2518.761452804597,1998.8687258416824,2733.1189698986573,2212.676960318763,3180.9689700281265,2340.5275666766165,2863.8129415022777,2265.692796238738
2018-05-14,1928.4486762732704,3175.160810993103,2718.952761814627,3499.000925959128,2316.504448251744,3235.0376660167162,2684.633867864172,2067.486952799383,2529.244869423622,2628.627128997598,2255.465597875085,3272.693566344063,2448.882209848858,2501.437847842877,2003.1479110887199,2832.409021527484,2209.0173418388063,3115.5039057379972,2337.1358431797094,2868.6622355086197,2273.2587904822553
2018-05-15,1970.192295345653,3176.2123147418847,2722.1084697330534,3483.951997828911,2308.793478814199,3237.6192865594676,2675.1967137260713,2046.2955136084988,2535.9352532995376,2627.364181742595,2253.8786138765086,3259.922830046765,2467.132800593759,2483.2868830363404,2007.897124765776,2935.5687412498723,2204.972955168518,3048.556732121968,2333.7320085290285,2873.6469484015056,2281.098315708225
2018-05-16,2014.3048848062408,3177.2613372447745,2725.3536991750498,3468.0014819105536,2300.8948827207155,3240.1787348559496,2664.9374275247055,2024.577182590624,2542.6224458284173,2626.0019064500584,2252.545784304104,3247.128238501603,2485.9522976568396,2464.490890249017,2013.0287113249738,3041.618698835995,2200.643764621574,2980.636428576262,2330.3739094972143,2878.7509409515396,2289.1787248926294
2018-05-17,2057.3568607106913,3178.275262941286,2728.841170765273,3452.4082985920304,2293.3825420164103,3242.7749353789695,2656.0370523682445,2003.4468241060167,2549.2408211004895,2625.1408687775765,2251.8276842889436,3235.0923782203713,2504.3619014718743,2446.1438606651013,2018.0167374790517,3144.6823129068734,2196.629556080019,2914.796871478223,2327.408626720123,2883.8773777823553,2297.3041358913697
2018-05-18,2098.7766257349454,3179.248655904672,2732.5963379411664,3437.382267938003,2286.352103708803,3245.417708873995,2648.859095441381,1983.0902488813856,2555.7794414641266,2624.8811630014134,2251.7844096862036,3223.9456802883706,2522.1984787778256,2428.428126148625,2022.7735476801322,3243.7801532326807,2193.0302938575287,2851.547040224076,2324.894006970398,2889.0101196645587,2305.4419016804272
2018-05-19,2138.5641798790034,3180.1815161349346,2736.6192007027325,3422.9233899484716,2279.8035677978974,3248.1070553410273,2643.4035567441197,1963.5074569167316,2562.238306919329,2625.2227891215666,2252.415960495885,3213.688144705601,2539.4620295746936,2411.3436866995885,2027.2991419282155,3338.9122198134173,2189.845977954103,2790.88693481382,2322.8300502480397,2894.149166598152,2313.5920222598056
2018-05-20,2176.719523142864,3181.0738436320694,2740.909759049967,3409.031664623437,2273.7369342836887,3250.842974780065,2639.6704362764563,1944.6984482120545,2568.6174174660964,2626.165747138037,2253.722336717988,3204.3197714720613,2556.1525538624765,2394.8905423179917,2031.5935202233013,3430.078512649083,2187.0766083697413,2732.816555247456,2321.216756553047,2899.294518583132,2321.7544976294994
2018-05-21,2213.242655526529,3181.9256383960796,2745.4680129828726,3395.707091962895,2268.1522031661784,3253.6254671911106,2637.659734038393,1926.663222767352,2574.9167731044267,2627.710037050826,2255.7035383525126,3195.840560587754,2572.2700516411765,2379.0686930038332,2035.6566825653897,3517.2790317396743,2184.722185104443,2677.335901524982,2320.0541258854187,2904.446175619499,2329.9293277895117
2018-05-22,2248.133577029997,3182.736900426965,2750.2939625014487,3382.949671966852,2263.0493744453684,3256.4545325741615,2637.371450029928,1909.4017805826277,2581.1363738343243,2629.8556588599336,2258.3595653994603,3188.250512052678,2587.8145229107927,2363.878138757116,2039.4886289544816,3600.513777085196,2182.7827081582095,2624.444973646402,2319.3421582451588,2909.604137707255,2338.1165127398426
