AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2019-12-01,177.69173728906878,116.34028094141969,14,17.868914607309804,13.0,9.323227331978973,12.400240775699976,0.5788391070967741,104.86716272685554,4946724,0.2800293796166552,1.9380000000000004,0.0,8.688844726073256,164.92838206571463,118.6019125701024,20,25.468733179857434,166.0,11.88898010020693,13.153346984526964,0.4341409806451614,119.19580546661145,5884116,0.27060761346246937,0.27,0.0,15.880009031475588,144.35127554013292,115.7348309190635,48,21.56105063223701,10.0,12.298680220936609,11.43706583990847,0.35884249870967744,115.84812825343658,4340967,0.1790287745805146,0.14800000000000002,0.0,14.343004752150847
2019-12-02,175.6733396821164,116.61131786879379,14,18.73430565483945,13.0,9.323227331978973,12.400240775699976,0.5741857848387097,105.07726893313804,4946724,0.2799506720937769,1.7451000000000003,0.0,8.511764551042267,161.89966280723283,118.39014394730562,20,25.99109656584948,156.0,11.88898010020693,13.153346984526964,0.4306133835483871,119.35413730912218,5884116,0.2706857190192204,0.243,0.0,14.488630514959256,141.6852580362844,114.7166630812002,48,22.54238905950909,10.0,12.298680220936609,11.43706583990847,0.3555795719354839,115.78281244462153,4340967,0.17801764011262236,0.1332,0.0,13.212163357820964
2019-12-03,173.56824464134024,116.902943628858,14,19.666455543347475,13.0,9.323227331978973,12.400240775699976,0.5694505203225806,105.27633884172319,4946724,0.27987196457089863,1.5522000000000002,0.0,8.514793074507493,158.8343703776796,118.23692551594308,20,26.500532404510718,146.0,11.88898010020693,13.153346984526964,0.42707218290322585,119.49317865409724,5884116,0.27076382457597153,0.21600000000000005,0.0,14.708626651080642,139.0697734459163,113.742514173307,48,23.17377410223575,10.0,12.298680220936609,11.43706583990847,0.3523223696774193,115.70108113575077,4340967,0.17700650564473014,0.11840000000000002,0.0,12.163113056014938
2019-12-04,171.37645216674045,117.21515822161234,14,19.325213164185023,13.0,9.323227331978973,12.400240775699976,0.5646333135483871,105.46437245261093,4946724,0.2797932570480204,1.3593000000000002,0.0,8.080040207974006,155.7325047770549,118.14225727601486,20,26.644722416701175,146.0,11.88898010020693,13.153346984526964,0.42351737870967743,119.61292950153653,5884116,0.2708419301327226,0.18900000000000006,0.0,14.343380824609847,136.50482176902858,112.81238419538391,48,23.81876703878191,10.0,12.298680220936609,11.43706583990847,0.3490708919354838,115.60293432682428,4340967,0.17599537117683792,0.10360000000000004,0.0,11.21918531319174
2019-12-05,169.09796225831698,117.54796164705671,14,19.50832232830455,13.0,9.323227331978973,12.400240775699976,0.5597341645161289,105.64136976580131,4946724,0.2797145495251421,1.1664,0.0,8.091185698462255,152.59406600535885,118.10613922752087,20,26.248087635607448,145.0,11.88898010020693,13.153346984526964,0.4199489709677419,119.71338985144008,5884116,0.27092003568947376,0.16200000000000006,0.0,14.02455462925102,133.9904030056213,111.92627314743089,48,24.669910348744878,10.0,12.298680220936609,11.43706583990847,0.3458251387096774,115.48837201784208,4340967,0.1749842367089457,0.08880000000000003,0.0,11.201802302885511
2019-12-06,166.73277491606976,117.90135390519121,14,19.767915421673013,13.0,9.323227331978973,12.400240775699976,0.5547530732258065,105.80733078129428,4946724,0.2796358420022639,0.9735,0.0,8.350778791830717,149.4190540625914,118.1285713704612,20,26.19649762104282,141.0,11.88898010020693,13.153346984526964,0.4163669596774194,119.79455970380786,5884116,0.27099814124622484,0.135,0.0,14.16448421683733,131.52651715569442,111.08418102944799,48,24.11976019069254,0.0,12.298680220936609,11.43706583990847,0.34258511,115.35739420880412,4340967,0.17397310224105345,0.07400000000000001,0.0,11.483945892712386
2019-12-07,164.28089013999892,118.2753349960158,14,20.104676886460613,13.0,9.323227331978973,12.400240775699976,0.5496900396774193,105.96225549908993,4946724,0.2795571344793856,0.7806000000000001,0.0,8.152109122243328,146.20746894875253,118.20955370483576,20,27.197739943899823,131.0,11.88898010020693,13.153346984526964,0.4127713448387096,119.85643905863995,5884116,0.27107624680297604,0.108,0.0,13.663863055408832,129.11316421924792,110.28610784143524,48,26.007873767043147,0.0,12.298680220936609,11.43706583990847,0.3393508058064516,115.21000089971042,4340967,0.17296196777316122,0.05920000000000001,0.0,11.392678881712301
2019-12-08,161.74230793010437,118.66990491953051,14,20.39894019648761,13.0,9.323227331978973,12.400240775699976,0.5445450638709676,106.10614391918811,4946724,0.2794784269565073,0.5877,0.0,7.960514565148571,142.95931066384222,118.34908623064464,20,27.489618291036404,133.0,11.88898010020693,13.153346984526964,0.4091621264516128,119.8990279159363,5884116,0.2711543523597271,0.08100000000000003,0.0,13.904435065019117,126.7503441962818,109.53205358339254,48,27.36360861130941,0.0,12.298680220936609,11.43706583990847,0.33612222612903225,115.04619209056101,4340967,0.171950833305269,0.044400000000000016,0.0,10.679152292056123
2019-12-09,159.1170282863861,119.08506367573528,14,20.93741947671429,13.0,9.323227331978973,12.400240775699976,0.5393181458064517,106.23899604158899,4946724,0.27939971943362896,0.3948,0.0,7.337352807773388,139.67457920786052,118.54716894788773,20,27.8583938976237,138.0,11.88898010020693,13.153346984526964,0.40553930451612896,119.9223262756969,5884116,0.2712324579164781,0.054000000000000006,0.0,13.638758956225539,124.43805708679614,108.82201825531996,48,27.355836448183087,0.0,12.298680220936609,11.43706583990847,0.3328993709677419,114.86596778135588,4340967,0.1709396988373768,0.029600000000000005,0.0,10.12719279646217
2019-12-10,156.40505120884413,119.52081126463014,14,21.61762779948912,13.0,9.323227331978973,12.400240775699976,0.534009285483871,106.36081186629248,4946724,0.2793210119107508,0.2019,0.0,7.163152368422011,136.35327458080735,118.80380185656514,20,28.510000712006693,163.0,11.88898010020693,13.153346984526964,0.4019028790322581,119.92633413792177,5884116,0.2713105634732293,0.027000000000000003,0.0,13.492058274320224,122.17630289079085,108.15600185721749,48,28.752539460071922,0.0,12.298680220936609,11.43706583990847,0.3296822403225807,114.66932797209505,4340967,0.1699285643694846,0.014800000000000002,0.0,9.544858657626284
2019-12-11,153.60189860327768,119.97031700501655,14,21.96606903890332,13.0,9.323227331978973,12.400240775699976,0.5286401541935484,106.4708587434953,4946724,0.2792423043878725,0.009000000000000001,0.0,6.727632343775396,132.99571118876972,119.09228413007193,20,27.973632772377357,183.0,11.88898010020693,13.153346984526964,0.3982585741935484,119.90920433039992,5884116,0.2713886690299804,0.0,0.0,12.98714956276355,119.96470060750394,107.47915710031229,48,27.97876671280846,0.0,12.298680220936609,11.43706583990847,0.3264842825806452,114.45809036212742,4340967,0.16891742990159234,0.0,0.0,9.30828984303958
2019-12-12,150.6655610452847,120.40976659914264,14,23.255993905869822,13.0,9.323227331978973,12.400240775699976,0.5232438948387097,106.5691683138731,4946724,0.2791635968649942,0.008100000000000001,0.0,7.129887285912857,129.79535178277675,119.4031154661708,20,28.817076934995843,198.0,11.88898010020693,13.153346984526964,0.3946346322580645,119.87812484149904,5884116,0.27146677458673146,0.0,0.0,12.883044926204715,117.87375264845664,106.83371539783695,48,29.51559179595007,0.0,12.298680220936609,11.43706583990847,0.3233356803225806,114.24352081743784,4340967,0.16790629543370014,0.0,0.0,8.71715591955433
2019-12-13,147.5960385348653,120.83916004700843,14,23.3788119180027,13.0,9.323227331978973,12.400240775699976,0.5178205074193549,106.65574057742596,4946724,0.2790848893421159,0.0072000000000000015,0.0,6.180291939083321,126.75219636282844,119.73629586486179,20,28.32222981064105,202.0,11.88898010020693,13.153346984526964,0.3910310532258065,119.83309567121916,5884116,0.2715448801434825,0.0,0.0,11.377800403115778,115.90345901364891,106.21967674979156,48,29.053342678866247,0.0,12.298680220936609,11.43706583990847,0.32023643354838705,114.02561933802627,4340967,0.16689516096580798,0.0,0.0,7.909612910941273
2019-12-14,144.3933310720195,121.25849734861386,14,21.84277174103104,13.0,9.323227331978973,12.400240775699976,0.5123699919354838,106.73057553415384,4946724,0.27900618181923764,0.0063,0.0,6.4416097472327145,123.86624492892479,120.09182532614487,20,28.817076934995843,205.0,11.88898010020693,13.153346984526964,0.3874478370967743,119.7741168195602,5884116,0.2716229857002337,0.0,0.0,11.635832405673172,114.05381970308069,105.63704115617607,48,28.74098685421244,0.0,12.298680220936609,11.43706583990847,0.3171865422580645,113.80438592389272,4340967,0.16588402649791575,0.0,0.0,7.613170021465264
2019-12-15,141.05743865674722,121.66777850395893,14,20.48235509548137,7.0,9.323227331978973,12.400240775699976,0.5068923483870967,106.79367318405669,4946724,0.2789274742963594,0.0054,0.0,6.355919390311648,121.1374974810658,120.46970385002004,20,28.55955533454473,205.0,11.88898010020693,13.153346984526964,0.3838849838709677,119.70118828652215,5884116,0.2717010912569848,0.0,0.0,11.270255265463836,112.32483471675205,105.0858086169905,48,29.154382436335034,0.0,12.298680220936609,11.43706583990847,0.3141860064516129,113.57982057503716,4340967,0.16487289203002356,0.0,0.0,6.723834534809869
2019-12-16,137.58836128904852,122.06700351304369,14,20.00826692703899,7.0,9.323227331978973,12.400240775699976,0.5013875767741935,106.84503352713452,4946724,0.2788487667734811,0.0045000000000000005,0.0,6.1253130046673325,118.56595401925148,120.8699314364873,20,28.077392140375885,212.0,11.88898010020693,13.153346984526964,0.3803424935483871,119.61431007210508,5884116,0.27177919681373586,0.0,0.0,11.289461245832,110.71650405466295,104.56597913223484,48,29.776371909924677,0.0,12.298680220936609,11.43706583990847,0.31123482612903225,113.35192329145966,4340967,0.16386175756213134,0.0,0.0,6.9858375454754675
2019-12-17,133.98609896892336,122.45617237586805,14,19.589380332219868,7.0,9.323227331978973,12.400240775699976,0.4958556770967741,106.88465656338744,4946724,0.2787700592506028,0.0036000000000000008,0.0,6.562957412390503,116.15161454348178,121.29250808554673,20,27.993314515278076,212.0,11.88898010020693,13.153346984526964,0.37682036612903225,119.51348217630895,5884116,0.2718573023704869,0.0,0.0,11.737261965384436,109.22882771681341,104.07755270190904,48,29.475232132082553,0.0,12.298680220936609,11.43706583990847,0.3083330012903226,113.1206940731602,4340967,0.16285062309423912,0.0,0.0,7.251912860975445
2019-12-18,130.25065169637176,122.83528509243212,14,18.049109261408148,7.0,9.323227331978973,12.400240775699976,0.4902966493548387,106.9125422928153,4946724,0.2786913517277245,0.0027,0.0,6.562957412390503,113.89447905375685,121.73743379719818,20,27.11003101905877,209.0,11.88898010020693,13.153346984526964,0.3733186016129032,119.3987045991338,5884116,0.2719354079272381,0.0,0.0,11.761556808516351,107.86180570320343,103.62052932601318,48,28.941287401922196,0.0,12.298680220936609,11.43706583990847,0.30548053193548386,112.8861329201387,4340967,0.16183948862634692,0.0,0.0,7.227506250524366
2019-12-19,126.3820194713937,123.20434166273584,14,18.438660168353838,7.0,9.323227331978973,12.400240775699976,0.4847104935483871,106.92869071541824,4946724,0.2786126442048463,0.0018000000000000004,0.0,6.573035878059902,111.79454755007649,122.20470857144177,20,27.93707484864337,204.0,11.88898010020693,13.153346984526964,0.36983720000000003,119.26997734057959,5884116,0.2720135134839892,0.0,0.0,11.876682548933434,106.61543801383301,103.19490900454723,48,27.475514149105486,0.0,12.298680220936609,11.43706583990847,0.30267741806451604,112.64823983239526,4340967,0.1608283541584547,0.0,0.0,7.227506250524366
2019-12-20,122.38020229398924,123.56334208677923,14,19.126900854802088,7.0,9.323227331978973,12.400240775699976,0.4790972096774193,106.93310183119611,4946724,0.278533936681968,0.0009000000000000002,0.0,6.043332850965607,109.85182003244086,122.69433240827742,20,28.68707399517617,194.0,11.88898010020693,13.153346984526964,0.3663761612903226,119.12730040064629,5884116,0.27209161904074025,0.0,0.0,11.4193433814833,105.48972464870212,102.80069173751116,48,27.929228400651283,0.0,12.298680220936609,11.43706583990847,0.2999236596774194,112.40701480992986,4340967,0.15981721969056248,0.0,0.0,7.227506250524366
2019-12-21,118.24549048673893,123.96818536539976,14,19.065259078032245,7.0,9.323227331978973,12.400240775699976,0.4734915519061583,106.92657081857249,4946724,0.2784552291590897,0.0,0.0,5.790923584044712,108.06629650084982,123.31763920599934,20,28.621039201215616,198.0,11.88898010020693,13.153346984526964,0.3629562958944282,118.97211030050042,5884116,0.2721697245974913,0.0,0.0,11.688396643563793,104.48466560781078,102.6537323240197,48,29.13153461201848,0.0,12.298680220936609,11.43706583990847,0.2972324426686217,112.16357045080856,4340967,0.15880608522267026,0.0,0.0,7.595606323061199
2019-12-22,114.5281473092532,124.46110425344723,14,18.61629228564601,7.0,9.323227331978973,12.400240775699976,0.4680808612023459,106.9121736356799,4946724,0.2783765216362114,0.0,0.0,6.387111713588631,106.45901091633102,124.15453795490677,20,29.12004336619977,210.0,11.88898010020693,13.153346984526964,0.3596826892961878,118.81540103692718,5884116,0.2722478301542425,0.0,0.0,11.559635843338235,103.5804934717706,102.83070934266705,48,30.949849793308722,16.0,12.298680220936609,11.43706583990847,0.29468372445747804,111.93166164627401,4340967,0.15779495075477806,0.0,0.0,8.358860656501191
2019-12-23,111.22817276153198,125.04209875092165,14,20.172613506951265,7.0,9.323227331978973,12.400240775699976,0.4628651375659825,106.88991028251844,4946724,0.27829781411333315,0.0,0.0,6.387700396037863,105.02996327888441,125.2050286549998,20,28.91092283562221,219.0,11.88898010020693,13.153346984526964,0.3565553414956012,118.65717260992666,5884116,0.2723259357109936,0.0,0.0,11.719467303695238,102.77720824058154,103.33162279345318,48,31.24871147979701,32.0,12.298680220936609,11.43706583990847,0.29227750504398825,111.71128839632624,4340967,0.15678381628688584,0.0,0.0,7.79479533984018
2019-12-24,108.34556684357534,125.71116885782305,14,20.99975005982141,4.0,9.323227331978973,12.400240775699976,0.4578443809970675,106.859780759088,4946724,0.2782191065904549,0.0,0.0,6.338446878849517,103.77915358851,126.46911130627831,20,30.49244234744693,243.0,11.88898010020693,13.153346984526964,0.3535742524926686,118.49742501949879,5884116,0.27240404126774465,0.0,0.0,12.106044568591102,102.07480991424364,104.15647267637807,48,32.135220296546834,32.0,12.298680220936609,11.43706583990847,0.29001378442815245,111.50245070096523,4340967,0.15577268181899365,0.0,0.0,7.045907895298443
2019-12-25,105.88032955538324,126.46831457415138,14,21.516488128015627,4.0,9.323227331978973,12.400240775699976,0.4530185914956012,106.82178506538868,4946724,0.2781403990675765,0.0,0.0,6.107998902752612,102.70658184520781,127.94678590874244,20,30.168967807295108,253.0,11.88898010020693,13.153346984526964,0.35073942228739,118.33615826564359,5884116,0.2724821468244957,0.0,0.0,11.833845801044712,101.47329849275684,105.3052589914418,48,33.001797005803084,32.0,12.298680220936609,11.43706583990847,0.28789256260997065,111.30514856019093,4340967,0.1547615473511014,0.0,0.0,7.062723996650977
2019-12-26,103.83246089695568,127.31353589990664,14,22.24709488237669,2.0,9.323227331978973,12.400240775699976,0.4483877690615837,106.77592320142044,4946724,0.2780616915446983,0.0,0.0,5.245468291657267,101.81224804897778,129.6380524623921,20,30.4098742359838,253.0,11.88898010020693,13.153346984526964,0.3480508508797654,118.1733723483611,5884116,0.2725602523812469,0.0,0.0,11.83976852569188,100.9726739761212,106.77798173864427,48,33.98598718228681,32.0,12.298680220936609,11.43706583990847,0.2859138395894428,111.11938197400342,4340967,0.1537504128832092,0.0,0.0,6.7540869532802255
