AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI
2019-04-10,91.9260344196265,94.6320042157035,,14.0,26.56797041436841,16.0,,9.323227331978973,12.400240775699976,0.27740370000000003,102.993574770949,,4946724.0,,10.527,0.0,31.911189159069004,100.206132440093,100.214721291763,,20.0,33.79968298219328,121.0,,11.88898010020693,13.153346984526964,0.2056038,103.600174123526,,5884116.0,,1.482,0.0,31.2274607601376,103.146414438761,103.146414438761,,48.0,29.456382749348016,0.0,,12.298680220936609,11.43706583990847,0.1876497,99.78958710195393,,4340967.0,,0.665,0.0,37.18799931887916
2019-04-11,,,,14.0,24.94055043738453,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,31.911189159069004,,,,20.0,32.7725966695127,111.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,31.24494056802755,,,,48.0,27.194633108145627,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,38.47361267240062
2019-04-12,,,,14.0,23.775989497192988,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,32.49337144913469,,,,20.0,32.50708606135516,100.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,32.86113998004742,,,,48.0,26.532428048300535,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,37.64519519254922
2019-04-13,,,,14.0,23.475927534518608,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,34.02586357681563,,,,20.0,32.74603096363892,127.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,34.14316680084964,,,,48.0,26.290546304464737,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,37.38271001808226
2019-04-14,,,,14.0,23.384694401312913,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,32.84572497668265,,,,20.0,31.891218826878628,94.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,33.84129492200615,,,,48.0,26.62401124428029,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,36.62279060758432
2019-04-15,,,,14.0,23.002862180853445,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,33.7579808036567,,,,20.0,30.95776961450768,94.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,33.56417347059609,,,,48.0,28.588170728196697,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,36.00784594758282
2019-04-16,,,,14.0,22.54217217312189,17.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,35.64519748044243,,,,20.0,29.6347454001097,149.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,34.2807592095624,,,,48.0,27.82737711048675,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,37.500417230799115
2019-04-17,,,,14.0,22.471751041125565,32.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,36.12035397061121,,,,20.0,29.01763266733973,149.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.408608758279364,,,,48.0,28.44669901427671,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,36.96465466388453
2019-04-18,,,,14.0,22.401321825592863,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,37.26291237023725,,,,20.0,28.544591578072005,141.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.65185293269189,,,,48.0,27.137354333682126,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,38.76439308227271
2019-04-19,,,,14.0,21.935681449078906,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,37.94785120189261,,,,20.0,27.165705086444525,127.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.581094737429616,,,,48.0,26.90502510696277,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,39.623207796142296
2019-04-20,84.61468057843679,85.84577754891859,,14.0,21.777295313534776,16.0,,9.323227331978973,12.400240775699976,0.2990033,100.82231520513201,,4946724.0,,13.074000000000002,0.0,39.564076953648666,102.122857747373,102.12976022567,,20.0,26.74076437823502,127.0,,11.88898010020693,13.153346984526964,0.2063903,102.58993364212799,,5884116.0,,2.814,0.0,35.16416999077313,110.31002162941601,110.31002162941601,,48.0,26.623464093286103,0.0,,12.298680220936609,11.43706583990847,0.1830858,98.0048429367252,,4340967.0,,1.5530000000000002,0.0,40.37055052042647
2019-04-21,,,,14.0,20.97887547967932,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,39.40186967616766,,,,20.0,26.862153640958496,127.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.55207674610584,,,,48.0,26.90502510696277,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,39.43899639520807
2019-04-22,,,,14.0,21.05133720234111,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,40.607975394342255,,,,20.0,27.498698296413394,130.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.18234415969522,,,,48.0,27.604251127250905,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.67672854937089
2019-04-23,,,,14.0,20.424799289032592,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,40.20996571245124,,,,20.0,28.23259177896817,130.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.36394857731972,,,,48.0,27.70428091255319,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,39.83027992581918
2019-04-24,,,,14.0,21.340469099414502,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,40.05025913347568,,,,20.0,27.54226295649509,140.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.393146602465826,,,,48.0,28.29440650217944,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.55548807886064
2019-04-25,,,,14.0,22.287887605318584,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,39.45731976530914,,,,20.0,28.214787936226692,140.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.506010535572045,,,,48.0,29.15214846075966,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.382676170430216
2019-04-26,,,,14.0,22.274521326501013,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,39.50897824235102,,,,20.0,26.877158026104297,145.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.758230137250266,,,,48.0,27.64738643243741,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,42.14199641753486
2019-04-27,,,,14.0,21.584355850191002,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,39.58833276510384,,,,20.0,26.561448504834146,145.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.88428349441178,,,,48.0,27.765204125092982,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.86307945779022
2019-04-28,,,,14.0,21.71530539514552,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,39.26172785925465,,,,20.0,26.51878257777973,145.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.20421997206782,,,,48.0,27.709183407618266,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,41.19410413570675
2019-04-29,,,,14.0,22.316957082306924,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,38.64042336075633,,,,20.0,26.054749666305515,175.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.8136066207322,,,,48.0,27.860200943875622,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,41.26475445872593
2019-04-30,81.4142263473635,82.8184511214558,0.3935060852365875,14.0,22.860837828127647,16.0,0.8954788045253759,9.323227331978973,12.400240775699976,0.3176316,100.04691677334499,0.3928601078851124,4946724.0,0.40361776131370936,16.748,0.0,38.201244957381675,100.06683002896,99.78563183642059,0.17196654819364204,20.0,25.05752016411361,189.0,0.9362471337066804,11.88898010020693,13.153346984526964,0.2100208,102.487245300153,0.6458963995832745,5884116.0,0.5689945923490319,3.672,0.0,37.67713067808792,105.26399491094101,105.304955527319,0.22415426787522896,48.0,27.25260182609497,0.0,0.9630215260370136,12.298680220936609,11.43706583990847,0.1822177,97.27756678840099,0.1449687973330962,4340967.0,0.2410938092670337,1.02,0.0,41.147994911286716
2019-05-01,,,,14.0,23.470780079379423,16.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,37.29006763593238,,,,20.0,25.77263699576467,174.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,37.2360348704492,,,,48.0,27.878043764940376,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.206859705398976
2019-05-02,,,,14.0,24.98441754122375,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,35.55455868424283,,,,20.0,25.251983822694346,159.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,36.23547993938392,,,,48.0,27.823630430344664,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,40.88671067092513
2019-05-03,,,,14.0,23.77948647815309,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,33.96447091962987,,,,20.0,25.245145815864557,169.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,35.72847645590841,,,,48.0,28.64910383542015,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,42.167555187352974
2019-05-04,,,,14.0,23.656544854997282,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,34.87726915504146,,,,20.0,24.10301605979029,169.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,37.42593414635185,,,,48.0,27.993705565752634,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,43.59401783541522
2019-05-05,,,,14.0,23.852767091711964,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,1.0,35.10960177267697,,,,20.0,22.566149340683406,169.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,1.0,37.850350682216906,,,,48.0,27.39227536249005,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,1.0,43.023430191441356
2019-05-06,,,,14.0,23.47093487125249,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,2.0,34.12134040133745,,,,20.0,22.003148328381766,169.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,2.0,37.35594880452076,,,,48.0,27.39108457935552,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,2.0,42.15943678782908
2019-05-07,,,,14.0,23.765743205244064,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,3.0,33.05588857100303,,,,20.0,22.51663708724462,188.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,3.0,36.290491964511816,,,,48.0,27.84927684681716,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,3.0,40.45736853984407
2019-05-08,,,,14.0,24.06055345569925,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,4.0,32.839695577601056,,,,20.0,22.237149135333517,188.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,4.0,36.059221178287046,,,,48.0,27.82307563500773,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,4.0,38.973939663152926
2019-05-09,,,,14.0,23.445720367800625,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,5.0,32.91689064545568,,,,20.0,21.79134233053155,189.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,5.0,35.527240782172505,,,,48.0,27.07652918983675,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,5.0,38.732293446770676
2019-05-10,86.64829095121141,87.47325353411459,,14.0,21.530998924601263,21.0,,9.323227331978973,12.400240775699976,0.3419779000000001,99.74560891002442,,4946724.0,,40.968,6.0,32.092841703115376,104.099596703489,103.959148484648,,20.0,20.896872487796845,195.0,,11.88898010020693,13.153346984526964,0.2137073,102.18543682774299,,5884116.0,,13.198,6.0,36.1710657488284,102.145305761362,103.870548056595,,48.0,25.77603840961387,0.0,,12.298680220936609,11.43706583990847,0.1837547,97.4619541197955,,4340967.0,,5.901,6.0,39.37489313199465
2019-05-11,,,,14.0,20.38692714481752,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,7.0,30.724172992911075,,,,20.0,20.778083129341322,200.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,7.0,34.81806595267053,,,,48.0,25.86117357906904,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,7.0,38.674390499285
2019-05-12,,,,14.0,19.161986519086767,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,8.0,30.842965239276253,,,,20.0,20.879558129807037,213.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,8.0,34.618814324990076,,,,48.0,27.64020211955248,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,8.0,38.28290931107622
2019-05-13,,,,14.0,18.98393116786489,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,9.0,29.431536815351077,,,,20.0,21.46486735513771,216.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,9.0,33.3313807527611,,,,48.0,29.09792978525557,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,9.0,38.28290931107622
2019-05-14,,,,14.0,18.3685225512424,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,10.0,28.803530902102803,,,,20.0,20.72311998909942,189.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,10.0,33.93474752242747,,,,48.0,28.760782983035426,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,10.0,38.30159198297272
2019-05-15,,,,14.0,18.525609324454887,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,11.0,29.79207123432494,,,,20.0,20.86884335713832,189.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,11.0,34.304282924699805,,,,48.0,27.824108155011235,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,11.0,39.09108650183516
2019-05-16,,,,14.0,18.839784787343472,26.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,12.0,28.417456101416,,,,20.0,21.136478662895264,189.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,12.0,35.45835611276401,,,,48.0,26.35886075747803,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,12.0,39.31972378393253
2019-05-17,,,,14.0,19.14101985754099,25.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,13.0,26.800563285203644,,,,20.0,21.136478662895264,134.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,13.0,36.53780459906236,,,,48.0,25.812629772273606,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,13.0,40.067549072937716
2019-05-18,,,,14.0,19.684181431440283,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,14.0,26.303760667389607,,,,20.0,21.155989780509135,134.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,14.0,37.517520084037436,,,,48.0,25.442074240098467,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,14.0,39.604677853467976
2019-05-19,,,,14.0,20.82980853687489,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,15.0,25.433826333975958,,,,20.0,21.26095102744005,134.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,15.0,38.64689231695088,,,,48.0,24.96188178862463,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,15.0,38.21327685792277
2019-05-20,106.85867090666001,100.66404579064199,,14.0,21.37297011077418,10.0,,9.323227331978973,12.400240775699976,0.3720289,100.016020426518,,4946724.0,,50.56800000000001,16.0,25.89215009384957,114.04449741756099,113.321325282866,,20.0,21.482436247195004,142.0,,11.88898010020693,13.153346984526964,0.2198745,102.59012266741301,,5884116.0,,13.317,16.0,39.06363438943002,104.323545307152,109.03004291845501,,48.0,24.98791606856162,0.0,,12.298680220936609,11.43706583990847,0.1878429,98.7063828021248,,4340967.0,,6.2429999999999986,16.0,37.590581919046606
2019-05-21,,,,14.0,21.759044911460986,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,17.0,24.216299890743127,,,,20.0,21.41449597750686,142.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,17.0,40.44426234513108,,,,48.0,24.214643393254253,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,17.0,38.7495584155626
2019-05-22,,,,14.0,21.759044911460986,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,18.0,23.699024487018146,,,,20.0,21.767143753852405,142.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,18.0,40.474062781711076,,,,48.0,24.01575794291286,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,18.0,38.325753234942816
2019-05-23,,,,14.0,21.65266264382012,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,19.0,22.73802351660329,,,,20.0,21.232504786500982,139.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,19.0,41.373232973166274,,,,48.0,23.50180515331072,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,19.0,36.91531393461071
2019-05-24,,,,14.0,22.203398007593204,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,20.0,21.81672543876795,,,,20.0,21.401100189115905,149.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,20.0,41.45136397174272,,,,48.0,24.20660782829101,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,20.0,37.210085004850704
2019-05-25,,,,14.0,22.021063090297304,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,21.0,22.080083952414746,,,,20.0,22.72418183538033,149.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,21.0,40.63496327422324,,,,48.0,25.11053014345068,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,21.0,36.683453447129715
2019-05-26,,,,14.0,21.94244774970769,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,22.0,21.93018877068439,,,,20.0,20.997210169819965,176.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,22.0,40.525787632073865,,,,48.0,24.41940083711573,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,22.0,36.8651450466074
2019-05-27,,,,14.0,22.28522541207014,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,23.0,20.452525992583073,,,,20.0,21.890413153703022,176.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,23.0,40.639218803676755,,,,48.0,25.33254907103432,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,23.0,35.27680576436739
2019-05-28,,,,14.0,22.416160959604074,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,24.0,20.563948072580573,,,,20.0,22.82449179088405,176.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,24.0,39.26340212645209,,,,48.0,25.89322392337723,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,24.0,34.366584202416625
2019-05-29,,,,14.0,22.74471228668523,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,25.0,20.875361525635704,,,,20.0,23.420488952930327,176.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,25.0,38.48366254370761,,,,48.0,27.136585201660427,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,25.0,33.08517088381289
2019-05-30,,,,14.0,22.20956297694594,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,26.0,20.34021221589641,,,,20.0,24.067238643699252,146.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,26.0,37.64536154081839,,,,48.0,27.368339031254806,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,26.0,32.478861328526484
2019-05-31,120.488352932365,107.55068007712799,0.35749212386656903,14.0,21.6929399232647,10.0,0.9039119678293894,9.323227331978973,12.400240775699976,0.4376408,100.528990580422,0.37643226933111,4946724.0,0.32825648304314303,59.328,27.0,22.259006882123504,142.680360299688,136.331651977239,0.13397891438710707,20.0,26.69525994052055,142.0,0.964062758856672,11.88898010020693,13.153346984526964,0.2450065,106.914187490011,0.476146179534701,5884116.0,0.2755084071447976,31.281,27.0,37.04880655560349,127.569139178291,127.4211479211,0.23247313237143305,48.0,28.681500933392183,0.0,0.0,12.298680220936609,11.43706583990847,0.1937775,100.136622291122,0.15990269371165344,4340967.0,0.21749750160430545,14.712,27.0,32.32662127349029
2019-06-01,,,,14.0,20.988729772516308,10.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,28.0,20.591488611914393,,,,20.0,26.92318287317676,147.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,28.0,36.20255798663096,,,,48.0,29.32077982024953,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,28.0,30.97214947859724
2019-06-02,,,,14.0,19.922836450484642,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,29.0,20.288276340904225,,,,20.0,28.52316778802945,147.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,29.0,35.593147136588996,,,,48.0,29.906715015830887,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,29.0,29.76999641463058
2019-06-03,,,,14.0,21.06418595546496,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,30.0,21.42863784712739,,,,20.0,28.564739570250488,157.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,30.0,35.2490120219589,,,,48.0,29.678248041230425,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,30.0,29.48843109303895
2019-06-04,,,,14.0,21.130479061281136,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,30.0,20.537464923153127,,,,20.0,29.796081464799805,157.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,30.0,33.095853051260036,,,,48.0,30.26418754472675,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,30.0,28.130099015754666
2019-06-05,,,,14.0,22.29912289623888,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,29.0,20.553907881534432,,,,20.0,31.139726827627346,177.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,29.0,31.683721732675053,,,,48.0,31.721230677709972,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,29.0,26.26585139074345
2019-06-06,,,,14.0,22.763176318390144,9.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,28.0,20.273974458658,,,,20.0,33.27645310711013,177.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,28.0,31.613248846948977,,,,48.0,32.281180768256554,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,28.0,25.57276186366861
2019-06-07,,,,14.0,23.063012950962143,9.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,27.0,21.40757835572469,,,,20.0,33.56952756866885,153.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,27.0,32.222734114372784,,,,48.0,32.121563405208285,0.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,27.0,26.344318048302988
