AdminStrata,Abyan,Abyan,Abyan,Abyan,Abyan,Abyan,Aden,Aden,Aden,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Lahj,Lahj,Lahj,Marib,Marib,Marib,Marib,Marib,Marib,Raymah,Raymah,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz,Taizz,Taizz,Taizz
2017-02-23,23.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,12.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,61.0,0.0,0.0,0.0,0.0,65.0,49.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,119.0,0.0,0.0,0.0,2.0
2017-02-24,35.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,129.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,12.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,61.0,0.0,0.0,0.0,0.0,65.0,54.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,119.0,0.0,0.0,0.0,2.0
2017-02-25,35.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,12.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0,0.0,0.0,0.0,0.0,65.0,54.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,124.0,0.0,0.0,0.0,2.0
2017-02-26,35.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,12.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0,0.0,0.0,0.0,0.0,65.0,54.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,123.0,0.0,0.0,0.0,2.0
2017-02-27,35.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,54.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,12.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,0.0,0.0,0.0,0.0,65.0,45.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,110.0,0.0,0.0,0.0,2.0
2017-02-28,31.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,129.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,0.0,0.0,103.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,12.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,68.0,0.0,0.0,0.0,0.0,65.0,45.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,122.0,0.0,0.0,0.0,2.0
2017-03-01,31.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,0.0,0.0,113.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,8.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,68.0,0.0,0.0,0.0,0.0,65.0,45.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,116.0,0.0,0.0,0.0,2.0
2017-03-02,31.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,9.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,73.0,0.0,0.0,0.0,0.0,65.0,45.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,104.0,0.0,0.0,0.0,2.0
2017-03-03,31.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,47.0,9.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,0.0,0.0,0.0,0.0,65.0,36.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,97.0,0.0,0.0,0.0,2.0
2017-03-04,31.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,115.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,47.0,10.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,32.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,0.0,0.0,0.0,0.0,65.0,32.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,97.0,0.0,0.0,0.0,2.0
2017-03-05,31.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,114.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,134.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,47.0,10.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,0.0,0.0,0.0,0.0,65.0,28.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,87.0,0.0,0.0,0.0,2.0
2017-03-06,31.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,134.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,47.0,10.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,73.0,0.0,0.0,0.0,0.0,53.0,28.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,88.0,0.0,0.0,0.0,2.0
2017-03-07,18.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,144.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,27.0,18.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,73.0,0.0,0.0,0.0,0.0,43.0,40.0,0.0,0.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,86.0,0.0,0.0,0.0,12.0
2017-03-08,18.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,27.0,18.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,0.0,0.0,0.0,0.0,33.0,40.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,86.0,0.0,0.0,0.0,12.0
2017-03-09,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,0.0,33.0,37.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,85.0,0.0,0.0,0.0,12.0
2017-03-10,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,91.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,88.0,0.0,0.0,0.0,12.0
2017-03-11,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,91.0,17.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,63.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,68.0,0.0,0.0,0.0,12.0
2017-03-12,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,101.0,17.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,63.0,0.0,0.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,68.0,0.0,0.0,0.0,12.0
2017-03-13,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,96.0,17.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,75.0,0.0,0.0,0.0,12.0
2017-03-14,18.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,97.0,17.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,27.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,85.0,0.0,0.0,0.0,12.0
2017-03-15,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0,17.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,27.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,23.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,79.0,0.0,0.0,0.0,12.0
2017-03-16,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0,17.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,42.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,72.0,0.0,0.0,0.0,12.0
2017-03-17,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,93.0,17.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,0.0,0.0,0.0,42.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,72.0,0.0,0.0,0.0,19.0
2017-03-18,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,93.0,17.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,0.0,0.0,0.0,42.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,84.0,0.0,0.0,0.0,19.0
2017-03-19,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,17.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,0.0,0.0,0.0,42.0,164.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,0.0,0.0,0.0,63.0,27.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,84.0,0.0,0.0,0.0,19.0
2017-03-20,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,17.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,32.0,54.0,0.0,0.0,0.0,42.0,164.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,73.0,27.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,84.0,0.0,0.0,0.0,19.0
