AdminStrata,Adamawa,Borno,Gombe,Jigawa,Kaduna,Kano,Katsina,Kebbi,Lagos,Oyo,Sokoto,Yobe,Zamfara
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2018-03-02,1.2273780340830152,0.4287682620500823,0.07358401311935654,-0.2237106270716069,-0.0006021331540524547,0.07607060808093745,0.16802848528588185,-0.37634009975695887,0.9759143721519882,0.5764453752091928,0.8980405553345739,1.7895579577970657,0.04525302796358741
2018-03-03,1.226316359917146,0.4412070889663765,0.07798998879086956,-0.2194480059203872,-0.010342480439837364,0.08657076995303502,0.18423960780917495,-0.3694532725522672,0.9755640429161689,0.5820751521214517,0.8980405553345739,1.7937361361097464,0.05159712144395991
2018-03-04,1.2252546857512767,0.44696780102056044,0.0770501170550895,-0.21731669534477735,-0.01641533291161462,0.09075013116288846,0.19595213372126596,-0.3713890482615669,0.9755279163364635,0.5888393096081582,0.8980405553345739,1.7935106483012524,0.05464981171474039
2018-03-05,1.2241930115854076,0.4527285130747443,0.07611024531930946,-0.2151853847691675,-0.022488185383391878,0.09492949237274191,0.20766465963335698,-0.37332482397086664,0.9754917897567581,0.5956034670948648,0.8980405553345739,1.7932851604927584,0.05770250198552086
2018-03-06,1.2231313374195385,0.45848922512892826,0.0751703735835294,-0.21305407419355762,-0.028561037855169134,0.09910885358259537,0.219377185545448,-0.37526059968016634,0.9754556631770526,0.6023676245815713,0.8980405553345739,1.7930596726842645,0.06075519225630134
2018-03-07,1.2220696632536694,0.46424993718311214,0.07423050184774935,-0.21092276361794776,-0.03463389032694639,0.10328821479244882,0.231089711457539,-0.3771963753894661,0.9754195365973471,0.6091317820682779,0.8980405553345739,1.7928341848757705,0.06380788252708182
2018-03-08,1.2210079890878003,0.470010649237296,0.0732906301119693,-0.2087914530423379,-0.04070674279872364,0.10746757600230226,0.24280223736963003,-0.3791321510987658,0.9753834100176417,0.6158959395549845,0.8980405553345739,1.7926086970672765,0.06686057279786228
2018-03-09,1.2199463149219312,0.47577136129147996,0.07235075837618925,-0.20666014246672806,-0.04677959527050089,0.11164693721215573,0.25451476328172107,-0.3810679268080655,0.9753472834379363,0.622660097041691,0.8980405553345739,1.7923832092587824,0.06991326306864278
2018-03-10,1.2188846407560618,0.48153207334566384,0.0714108866404092,-0.2045288318911182,-0.052852447742278146,0.11582629842200917,0.2662272891938121,-0.38300370251736526,0.9753111568582308,0.6294242545283976,0.8980405553345739,1.7921577214502884,0.07296595333942325
2018-03-11,1.2178229665901927,0.48729278539984777,0.07047101490462915,-0.20239752131550834,-0.058925300214055405,0.12000565963186263,0.2779398151059031,-0.38493947822666497,0.9752750302785254,0.6361884120151041,0.8980405553345739,1.7919322336417944,0.07601864361020373
2018-03-12,1.2167612924243236,0.49305349745403165,0.0695311431688491,-0.20026621073989848,-0.06499815268583266,0.12418502084171608,0.28965234101799414,-0.3868752539359647,0.9752389036988199,0.6429525695018107,0.8980405553345739,1.7917067458333005,0.07907133388098421
2018-03-13,1.2156996182584545,0.4988142095082156,0.06859127143306905,-0.1981349001642886,-0.07107100515760992,0.12836438205156953,0.30136486693008513,-0.3888110296452644,0.9752027771191145,0.6497167269885172,0.8980405553345739,1.7914812580248065,0.0821240241517647
2018-03-14,1.2146379440925854,0.5045749215623995,0.067651399697289,-0.19600358958867875,-0.07714385762938718,0.13254374326142299,0.31307739284217617,-0.39074680535456413,0.9751666505394091,0.6564808844752237,0.8980405553345739,1.7912557702163123,0.08517671442254518
2018-03-15,1.2135762699267163,0.5103356336165834,0.06671152796150895,-0.1938722790130689,-0.08321671010116444,0.13672310447127642,0.32478991875426716,-0.3926825810638639,0.9751305239597036,0.6632450419619302,0.8980405553345739,1.7910302824078184,0.08822940469332566
2018-03-16,1.212514595760847,0.5160963456707673,0.0657716562257289,-0.19174096843745905,-0.0892895625729417,0.14090246568112988,0.3365024446663582,-0.3946183567731636,0.9750943973799981,0.6700091994486368,0.8980405553345739,1.7908047945993244,0.09128209496410614
2018-03-17,1.2114529215949779,0.5218570577249513,0.06483178448994885,-0.1896096578618492,-0.09536241504471896,0.14508182689098334,0.34821497057844925,-0.39655413248246335,0.9750582708002927,0.6767733569353434,0.8980405553345739,1.7905793067908304,0.09433478523488663
2018-03-18,1.2103912474291088,0.5276177697791351,0.06389191275416879,-0.18747834728623933,-0.10143526751649622,0.1492611881008368,0.35992749649054023,-0.39848990819176305,0.9750221442205873,0.6835375144220499,0.8980405553345739,1.7903538189823365,0.0973874755056671
