Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Nigeria,Adamawa,Mubi,Maize (white),Retail,2019,10,76.995,KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,01,8000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,02,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2015,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,01,12000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,02,29510,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,04,21000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,05,21000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,06,27400,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,07,25000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,08,29920,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,09,37550,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,10,32625,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,11,33440,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2016,12,31350,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,01,33450,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,02,29510,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,03,34960,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,04,35000,100 KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,05,35320,100 KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,06,36000,100 KG,NGN,FEWS NET (weekly); Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,07,34900,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,08,35000,100 KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2017,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,02,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,08,15920,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2018,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,02,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Wholesale,2019,12,11175,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,02,173.9,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,03,173.9,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,04,176.075,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,05,180.2,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,08,164.5825,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,09,165.908,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,10,146.705,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,11,111.4525,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2015,12,100.664,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,02,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,03,158.33,KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,04,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,05,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,08,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,09,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,10,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,11,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2016,12,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,02,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,03,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,04,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,05,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,08,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,09,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,10,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,11,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2017,12,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,02,200.5051,KG,NGN,Fewsnet
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,03,202.1886,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,04,212.1212,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,05,219.1246,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,07,258.2645,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,08,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,09,236.5285,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,10,233.1284,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,11,206.561,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2018,12,180.0995,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,02,192.925,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,03,200.5015,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,04,194.7765,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,05,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,08,210.939,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,09,224.9115,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,10,253.7425,KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Rice (local),Retail,2019,11,227.6,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,01,9000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,02,9000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,03,9340,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,04,10250,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,05,11250,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,08,11000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,09,10760,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,10,7320,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,11,6840,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2015,12,6988,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,01,7267.5,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,02,7510,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,03,7620,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,04,7830,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,05,10225,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,06,9500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,07,12100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,08,12860,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,09,13100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,10,12000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,11,12060,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2016,12,13520,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,01,16245,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,02,16195,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,03,16096,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,04,16030,100 KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,05,16820,100 KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,06,16850,100 KG,NGN,FEWS NET (weekly); Nigeria
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,07,16690,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2017,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,02,11340,100 KG,NGN,Fewsnet
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,03,11315,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,04,11515,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,05,11824,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,07,12247.5333,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,08,13384,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,09,13280,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,10,13020,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,11,12170,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2018,12,10945,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,02,11200,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,03,11800,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,04,10275,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,08,9575,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,09,10875,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,10,12150,100 KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,11,13600,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Wholesale,2019,12,12875,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,02,87.9725,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,03,93.03,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,04,102.44,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,05,,KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Retail,2019,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Retail,2019,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Millet,Retail,2019,08,81.393,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,09,102.252,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Millet,Retail,2019,10,129.888,KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,01,20000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,02,20000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,03,21200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,04,24250,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,05,27500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,08,35000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,09,35000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,10,38750,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,11,40100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2015,12,41920,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,01,42600,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,02,44100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,03,44200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,04,49750,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,05,55300,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,06,58000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,07,58000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,08,47600,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,09,45900,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,10,41450,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,11,41040,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2016,12,43000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,01,46950,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,02,47500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,03,56570,100 KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2017,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,02,30125,100 KG,NGN,Fewsnet
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,10,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,11,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2018,12,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,01,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,02,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,03,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,04,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,05,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,06,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,07,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,08,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,09,,100 KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Wholesale,2019,10,31800,100 KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Yam,Retail,2017,04,200,KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Yam,Retail,2017,05,143,KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Yam,Retail,2017,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2017,07,48,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2017,08,22,KG,NGN,FEWS NET
Nigeria,Adamawa,Mubi,Yam,Retail,2017,09,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2017,10,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2017,11,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2017,12,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2018,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2018,02,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2018,03,347.2222,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,04,376.7361,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,05,390.2778,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2018,07,454.823,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,08,465.2728,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,09,491.315,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,10,499.996,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,11,513.885,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2018,12,496.5225,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,01,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2019,02,473.9445,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,03,479.161,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,04,473.7035,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,05,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2019,06,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2019,07,,KG,NGN,
Nigeria,Adamawa,Mubi,Yam,Retail,2019,08,463.536,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,09,512.1475,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,10,497.6987,KG,NGN,FEWSNET 
Nigeria,Adamawa,Mubi,Yam,Retail,2019,11,477.4385,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Yam,Retail,2019,12,475.6885,KG,NGN,FEWSNET
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,01,15000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,02,15000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,03,14600,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,04,15250,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,05,15500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Adamawa,Mubi,Groundnuts (shelled),Wholesale,2015,06,,100 KG,NGN,
